teacher_urls
https://www.ratemyprofessors.com/professor?tid=1171
https://www.ratemyprofessors.com/professor?tid=3939
https://www.ratemyprofessors.com/professor?tid=9722
https://www.ratemyprofessors.com/professor?tid=9723
https://www.ratemyprofessors.com/professor?tid=9724
https://www.ratemyprofessors.com/professor?tid=9787
https://www.ratemyprofessors.com/professor?tid=11368
https://www.ratemyprofessors.com/professor?tid=11369
https://www.ratemyprofessors.com/professor?tid=16596
https://www.ratemyprofessors.com/professor?tid=16597
https://www.ratemyprofessors.com/professor?tid=16602
https://www.ratemyprofessors.com/professor?tid=18310
https://www.ratemyprofessors.com/professor?tid=28520
https://www.ratemyprofessors.com/professor?tid=36455
https://www.ratemyprofessors.com/professor?tid=37204
https://www.ratemyprofessors.com/professor?tid=43983
https://www.ratemyprofessors.com/professor?tid=52643
https://www.ratemyprofessors.com/professor?tid=56605
https://www.ratemyprofessors.com/professor?tid=64479
https://www.ratemyprofessors.com/professor?tid=64514
https://www.ratemyprofessors.com/professor?tid=64517
https://www.ratemyprofessors.com/professor?tid=64520
https://www.ratemyprofessors.com/professor?tid=68462
https://www.ratemyprofessors.com/professor?tid=72067
https://www.ratemyprofessors.com/professor?tid=99055
https://www.ratemyprofessors.com/professor?tid=113675
https://www.ratemyprofessors.com/professor?tid=120016
https://www.ratemyprofessors.com/professor?tid=120591
https://www.ratemyprofessors.com/professor?tid=129943
https://www.ratemyprofessors.com/professor?tid=131124
https://www.ratemyprofessors.com/professor?tid=131125
https://www.ratemyprofessors.com/professor?tid=131157
https://www.ratemyprofessors.com/professor?tid=132111
https://www.ratemyprofessors.com/professor?tid=132153
https://www.ratemyprofessors.com/professor?tid=132173
https://www.ratemyprofessors.com/professor?tid=132224
https://www.ratemyprofessors.com/professor?tid=132361
https://www.ratemyprofessors.com/professor?tid=132503
https://www.ratemyprofessors.com/professor?tid=132604
https://www.ratemyprofessors.com/professor?tid=132808
https://www.ratemyprofessors.com/professor?tid=133695
https://www.ratemyprofessors.com/professor?tid=134037
https://www.ratemyprofessors.com/professor?tid=134378
https://www.ratemyprofessors.com/professor?tid=134406
https://www.ratemyprofessors.com/professor?tid=134449
https://www.ratemyprofessors.com/professor?tid=134464
https://www.ratemyprofessors.com/professor?tid=135493
https://www.ratemyprofessors.com/professor?tid=135505
https://www.ratemyprofessors.com/professor?tid=135559
https://www.ratemyprofessors.com/professor?tid=141404
https://www.ratemyprofessors.com/professor?tid=144070
https://www.ratemyprofessors.com/professor?tid=145190
https://www.ratemyprofessors.com/professor?tid=145193
https://www.ratemyprofessors.com/professor?tid=145423
https://www.ratemyprofessors.com/professor?tid=145427
https://www.ratemyprofessors.com/professor?tid=145720
https://www.ratemyprofessors.com/professor?tid=149961
https://www.ratemyprofessors.com/professor?tid=150288
https://www.ratemyprofessors.com/professor?tid=151084
https://www.ratemyprofessors.com/professor?tid=151920
https://www.ratemyprofessors.com/professor?tid=152032
https://www.ratemyprofessors.com/professor?tid=153943
https://www.ratemyprofessors.com/professor?tid=154042
https://www.ratemyprofessors.com/professor?tid=154496
https://www.ratemyprofessors.com/professor?tid=154651
https://www.ratemyprofessors.com/professor?tid=160884
https://www.ratemyprofessors.com/professor?tid=160886
https://www.ratemyprofessors.com/professor?tid=161645
https://www.ratemyprofessors.com/professor?tid=161837
https://www.ratemyprofessors.com/professor?tid=162717
https://www.ratemyprofessors.com/professor?tid=163099
https://www.ratemyprofessors.com/professor?tid=164982
https://www.ratemyprofessors.com/professor?tid=165834
https://www.ratemyprofessors.com/professor?tid=170016
https://www.ratemyprofessors.com/professor?tid=172666
https://www.ratemyprofessors.com/professor?tid=172971
https://www.ratemyprofessors.com/professor?tid=174481
https://www.ratemyprofessors.com/professor?tid=180477
https://www.ratemyprofessors.com/professor?tid=181331
https://www.ratemyprofessors.com/professor?tid=181432
https://www.ratemyprofessors.com/professor?tid=181677
https://www.ratemyprofessors.com/professor?tid=181787
https://www.ratemyprofessors.com/professor?tid=182083
https://www.ratemyprofessors.com/professor?tid=182096
https://www.ratemyprofessors.com/professor?tid=182107
https://www.ratemyprofessors.com/professor?tid=182109
https://www.ratemyprofessors.com/professor?tid=182112
https://www.ratemyprofessors.com/professor?tid=182113
https://www.ratemyprofessors.com/professor?tid=182117
https://www.ratemyprofessors.com/professor?tid=182119
https://www.ratemyprofessors.com/professor?tid=182126
https://www.ratemyprofessors.com/professor?tid=182127
https://www.ratemyprofessors.com/professor?tid=182133
https://www.ratemyprofessors.com/professor?tid=182136
https://www.ratemyprofessors.com/professor?tid=182138
https://www.ratemyprofessors.com/professor?tid=182251
https://www.ratemyprofessors.com/professor?tid=183393
https://www.ratemyprofessors.com/professor?tid=183634
https://www.ratemyprofessors.com/professor?tid=183722
https://www.ratemyprofessors.com/professor?tid=185780
https://www.ratemyprofessors.com/professor?tid=185782
https://www.ratemyprofessors.com/professor?tid=186100
https://www.ratemyprofessors.com/professor?tid=188471
https://www.ratemyprofessors.com/professor?tid=188821
https://www.ratemyprofessors.com/professor?tid=191712
https://www.ratemyprofessors.com/professor?tid=191715
https://www.ratemyprofessors.com/professor?tid=192501
https://www.ratemyprofessors.com/professor?tid=185518
https://www.ratemyprofessors.com/professor?tid=185774
https://www.ratemyprofessors.com/professor?tid=185778
